"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
648,432,2.99358166340351e-10,4.50014055329465e-06,0.986811049357409,0.00847825412579457,5.97484915251587e-06,1.51012956570585e-08,2.53692443629048e-10,3.27696065506745e-09,4.4976539578322e-09,4.81354455193161e-09,3.53668797529871e-09,1.48448127502286e-09,1.11017988458252e-10,2.45487709365917e-10,1.69909320024044e-09,3.97465664078482e-09,2.25654290304304e-10,3.34357904082151e-09,2.31414640222279e-10,0,5.48993127190288e-10,2.21218405894012e-06,5.46118394715132e-10,1.51877759415563e-09,2.7157712904999e-10,1.69831733260388e-10,1.01222226651927e-09,1.29133279368112e-09,0.000745184021528634,6.80857738861614e-10,2.54181571169566e-10,4.12364839520696e-11,0.00260505216757959,0.00134772372421619,1,0.25
649,432,3.88904466699684e-13,9.17106764771954e-09,5.56720071681921e-06,2.88503495594168e-07,0.000121063829036653,8.41410624110449e-12,2.66542001090287e-13,3.43402299988631e-12,5.48949517918073e-12,5.67580169448779e-12,4.0806943619797e-12,1.70654774454542e-12,1.99026583690329e-13,8.73219738037537e-14,2.56666513304258e-12,4.39185108503513e-12,2.59803686192285e-13,3.91022192428279e-12,1.81001916655918e-13,0,5.93208371347024e-13,4.82164589990263e-10,1.62212177980718e-14,1.5432987530143e-12,2.1636403632784e-13,3.02971933107492e-15,6.88382673027145e-13,1.37618184588214e-12,3.99503276665735e-05,1.6273667432987e-12,2.25762630177066e-13,2.32763309682908e-13,0.0108065184137163,0.989026602024561,0,0
650,432,2.02566638637274e-11,4.82737231154432e-10,3.44530907224399e-07,4.70712240430294e-07,0.802822952026474,2.74326773735043e-10,6.13064285692318e-12,2.09113336711746e-10,2.36037092475516e-10,2.95091967147298e-10,1.76114096529542e-10,9.15609682029721e-11,1.75167768823943e-11,7.69852711842612e-12,1.34905604257414e-10,2.26707270779572e-10,1.07365894094363e-11,1.45242326980559e-10,7.99802278813603e-12,0,3.16512548941737e-11,1.87458273319005e-07,1.90932384222089e-11,6.99441984066721e-11,6.54316143803084e-12,3.2138567483544e-11,1.81502351270943e-11,6.01341547970808e-11,3.08621827683151e-07,2.77421904184708e-11,2.22281515743032e-11,7.47422669049901e-13,7.71141653969509e-05,0.197098619854333,0,0
651,432,1.89260079329307e-13,5.6140767218284e-11,0.999555012892763,2.00952023291577e-10,1.46338780999381e-12,2.38698330491323e-12,5.64907771671638e-14,1.83379660901932e-12,2.1729223837115e-12,2.47163549832883e-12,1.85581030247751e-12,7.95316005379375e-13,8.17526147604356e-14,1.21104295554263e-13,1.142027006616e-12,1.94825465010117e-12,6.20203885526763e-14,1.65892086703694e-12,7.96649807700833e-14,0,2.9188758376713e-13,2.87579348620492e-05,1.91197118455427e-14,6.43311877761094e-13,3.46801696838791e-14,2.48513138391822e-13,3.17251947133523e-13,7.2445885532248e-13,9.2498322416489e-05,7.05619402872595e-13,1.55141046842958e-13,1.3271225511663e-14,0.000323730535935182,3.54580424650979e-11,1,0.25
652,432,9.25345249771262e-10,0.0963807638873651,0.775553244050143,4.9476507183701e-05,1.48865859842353e-09,2.07187322187819e-08,1.23324272401678e-09,9.38763401179512e-09,1.21035148044268e-08,1.4089114150405e-08,8.48292883789179e-09,3.89676241466525e-09,6.36365414948097e-10,8.21258229179541e-11,6.11744165345283e-09,1.24431476807554e-08,6.36012996729436e-10,9.55900064922856e-09,7.53369865160433e-10,0,1.5030479663448e-09,2.60290128643424e-08,4.0677655910834e-10,4.18775352162357e-09,3.71668301467566e-10,1.38110802116752e-09,1.66282889272521e-09,3.68188496895187e-09,0.0902050320279948,3.52055859917965e-09,4.13424151134354e-10,2.16165779997292e-10,0.0175505512789489,0.0202607863207383,2,0.5
653,432,2.74217980373185e-09,9.82071778342315e-05,8.09970488000801e-07,0.134015898974013,1.50828061088102e-06,1.15210591530932e-07,1.84535806572847e-09,2.80753065016344e-08,3.82643268668768e-08,4.48440375681232e-08,3.28072544273068e-08,1.36647546636134e-08,3.73297326281507e-09,1.60878795335094e-10,2.57591367771895e-08,3.40189211678231e-08,2.20997720388228e-09,2.25089494725414e-08,1.83263236821099e-09,0,4.96647418442534e-09,1.27970625926317e-06,2.46973634986104e-09,1.28040113070998e-08,9.442218524815e-10,2.31506074044859e-09,2.03899059620693e-09,1.14998201888313e-08,0.615118238837761,1.49950826192502e-08,4.08341225209994e-09,1.36140122222417e-10,0.141204231358554,0.10955940176425,1,0.25
654,432,8.88482562849106e-15,5.3121957696163e-13,0.999973111849617,6.47736762605334e-12,1.84653254586407e-07,9.29401825815111e-14,3.76902463802871e-15,1.05160194401181e-13,1.29288609344001e-13,1.32794047454906e-13,9.34169520004232e-14,4.86781584857719e-14,5.3568239335661e-15,4.65756011106409e-16,7.7023053579517e-14,1.05764583174049e-13,5.40070023527342e-15,8.02347873676672e-14,4.59211789371819e-15,0,1.41038115908413e-14,3.03503433115561e-07,7.77158690619888e-15,3.4199274911834e-14,2.63718748346296e-16,1.41402732207174e-15,3.49519720183856e-15,3.07150073890797e-14,2.65322201289181e-06,3.70598654306207e-14,1.0092492039924e-14,2.28698255481954e-15,6.22141641843403e-08,2.36845494740953e-05,1,0.25
655,432,5.10896897156003e-10,4.92947118643748e-07,0.0050652790498997,6.54232262030124e-07,1.34328019564166e-07,6.71953389735942e-09,1.90580706332751e-10,5.68072186463506e-09,6.48025184596143e-09,6.29088029885004e-09,5.74639767141076e-09,2.35650900119533e-09,3.49475654181017e-10,1.83000703781072e-10,5.14745118180623e-09,5.66649944904557e-09,1.41548517495271e-10,5.28315835713e-09,1.72901692317045e-10,0,8.21191030097632e-10,7.48846635606151e-06,5.84215982079776e-10,1.85138369272774e-09,1.20961064893413e-10,3.99427939229866e-10,6.48551463312607e-10,1.92611736469269e-09,0.926305184110275,2.5985660023032e-09,3.2200577510498e-10,2.66730825623951e-11,0.000305088200057501,0.0683156184471108,2,0.5
656,432,1.8358949315687e-09,0.988433624517784,1.31622878962585e-06,0.000661221234649385,1.8389711667632e-08,5.33017289052267e-08,3.7236637994409e-09,2.29988999519272e-08,2.34523731445652e-08,3.07136477956211e-08,1.94385259521085e-08,8.07642466320734e-09,8.71083375811236e-10,5.97987811779743e-10,1.48779885217508e-08,2.68221098174356e-08,6.86344898397967e-10,1.6664279637041e-08,1.05961661352505e-09,0,3.01350714645668e-09,0.000275749278759886,3.94552479975975e-10,7.42947280176776e-09,1.97109497317283e-09,2.45952474594693e-09,5.09756445567129e-09,6.45727190699957e-09,0.0075156918116624,6.10161411314291e-09,1.81585475034874e-09,1.92523028892379e-11,0.00103910699617198,0.00207301166219224,1,0.25
657,432,6.54257207302126e-13,9.02845472102764e-08,0.96473654742589,3.70288829007298e-05,0.000372892143863734,3.84323786185567e-11,6.61740256116792e-13,8.7825454241483e-12,1.19831031608698e-11,1.43655790470322e-11,9.03782729825531e-12,4.60651144433155e-12,3.35787533398926e-13,8.35854173754334e-13,7.10139021784306e-12,1.17186604660168e-11,5.1841216301768e-13,7.25721369580404e-12,5.75180417415809e-13,0,1.48999733850861e-12,1.97754792420351e-08,1.5958890133952e-13,3.68301585414575e-12,1.93434205593172e-13,2.01972967308423e-13,2.19863630801862e-12,3.73307587245551e-12,3.62046290699428e-06,2.34374730501162e-12,5.79314726220955e-13,1.11533799193382e-13,0.000812590344707111,0.034037210548145,1,0.25
658,432,7.77682465897844e-10,5.12272604427565e-05,8.69890235603922e-05,0.00379967976074522,0.365436337877224,2.47047397240619e-08,8.62317201380406e-10,1.00258249444954e-08,1.24565032052491e-08,1.56600789159581e-08,8.9215450348371e-09,5.01908553163619e-09,5.42706201741677e-10,3.0978743914341e-10,7.97805677938064e-09,1.25264870901623e-08,7.25962864445824e-10,9.74630957402188e-09,7.66830369020065e-10,0,1.5411906398721e-09,0.0739216591376943,1.06027920802087e-09,3.45802102688828e-09,7.12425554423546e-11,8.36028772985385e-10,3.24071445984069e-09,3.53256846663295e-09,0.013767957806606,2.72147714233357e-09,8.48332169706551e-10,1.06221799954407e-10,0.0981434026555166,0.444792618038217,1,0.25
659,432,2.02384211423368e-11,2.29264330730198e-09,3.61147070891818e-08,0.000501504240047448,1.76879217472501e-09,8.66029629747415e-10,4.55996055409173e-12,1.93536422759287e-10,2.64942097264354e-10,2.92579842244982e-10,1.98076259679978e-10,8.19285885054396e-11,1.84289175861333e-11,1.39905022745157e-12,1.1963910924954e-10,2.57048518359096e-10,1.12794536077232e-11,2.3536158204316e-10,8.67092453084524e-12,0,3.3582112023645e-11,6.1766274348559e-06,3.9563416037825e-12,7.56367758466987e-11,1.21917529505919e-11,8.37029534935421e-12,4.26937222913075e-11,5.46850280591034e-11,0.000269010216924351,5.88925581476038e-11,9.30723312229869e-12,1.34095306043984e-11,0.140784131355892,0.858439134497115,0,0
660,432,5.24556781886938e-17,3.6836575379065e-14,0.999989087796634,1.03522024033664e-10,1.08662873669358e-05,9.05759352556833e-16,2.81956845241418e-17,4.98344425308207e-16,5.89189214856804e-16,5.951299853301e-16,4.7177387957448e-16,2.02996210557826e-16,2.60618406298868e-17,2.11734709623709e-17,2.93325459139944e-16,6.38466361427907e-16,4.91435028904337e-17,4.5087930814406e-16,2.88742764546469e-17,0,7.44103744687177e-17,1.94106111544154e-12,7.83788697844257e-17,2.09500606818553e-16,1.78351205602723e-17,1.01295347623493e-17,8.22494630343576e-17,1.75308299134989e-16,8.08898127649503e-10,1.37955067425122e-16,3.65224507372333e-17,3.47979921268236e-17,3.74898733800852e-08,7.5117221460218e-09,1,0.25
661,432,3.06879551356012e-09,4.64331793995753e-05,0.711305275382225,0.000192822862318404,0.0051135323200795,4.54066354878518e-08,2.30275763945258e-09,3.29818370368972e-08,4.70376316827449e-08,6.27017419769218e-08,3.47655475642557e-08,1.53710972672134e-08,4.35737534190282e-09,1.9186163976478e-09,2.46842738714428e-08,4.11394977374187e-08,1.99619266068431e-09,3.51985167975174e-08,1.71496152294384e-09,0,5.27588172966246e-09,2.32717791666795e-05,1.01491133430691e-09,1.31358726329523e-08,1.68596269278934e-09,5.63965952057759e-09,1.43522933332812e-08,1.1018521908042e-08,0.205342129506499,1.19420659185061e-08,2.30547830723216e-09,9.91293350000528e-10,0.0779516300331372,2.44829297551528e-05,2,0.5
662,432,1.3327133525973e-16,4.48989129196551e-10,0.999996126577186,7.15493396751916e-09,1.70978288577389e-08,4.05793009195787e-15,1.32467099498175e-16,1.14446544597267e-15,1.54148687681951e-15,1.94506188197986e-15,1.17673154875634e-15,5.82505336250864e-16,9.89776045241587e-17,2.45237567224904e-17,8.28581111071727e-16,1.58103061049226e-15,6.2606472033403e-17,1.07466753293342e-15,5.41397559633117e-17,0,1.84404835674112e-16,3.55296169635717e-13,5.79888116879535e-19,5.41520131869957e-16,3.40035075574341e-17,1.4892645997624e-16,6.5360549986894e-17,4.68706571380286e-16,6.55839180739703e-10,2.48127440728034e-16,3.86701853674762e-17,5.71813708278132e-17,1.12623871319885e-07,3.73544098062792e-06,1,0.25
663,432,1.09050531431672e-10,1.80261061205375e-05,0.914654695905533,0.00139667055846592,1.44571328064595e-08,4.4705448803137e-09,1.35531137536845e-10,1.27559604796339e-09,1.74486869992873e-09,1.5546525482446e-09,1.30415266990402e-09,5.67108941129382e-10,1.17027828568502e-10,3.91688225527903e-11,1.04843233289764e-09,1.81675735771001e-09,7.28073173496887e-11,1.36015630708641e-09,8.0269986134785e-11,0,2.01827562404944e-10,0.00230228887218449,3.55850847885834e-11,4.65491594877289e-10,9.32748475124488e-12,4.04497493633312e-11,1.41766331546312e-10,5.28373541479425e-10,0.0019970340568874,3.06522641582318e-10,1.741595960569e-10,4.04373555194768e-12,0.00289296864331467,0.0767382837966887,1,0.25
664,432,1.2214700966887e-12,3.26577579765183e-11,0.517217223529166,0.000107283883167198,0.479500425939752,6.11397936651148e-11,4.1285517526093e-13,1.27725398344464e-11,2.28470437225718e-11,2.62067152077783e-11,1.64855322496043e-11,7.97388256563475e-12,1.27144729073794e-12,4.89796018347278e-13,1.18167150401779e-11,1.99625943176764e-11,1.00503149508277e-12,1.539613161829e-11,7.01185724537391e-13,0,2.55348182282278e-12,4.29944989179056e-08,1.07111086582243e-12,5.71441185654024e-12,8.06245813421513e-13,2.66245759106904e-12,4.32543567191321e-12,4.99156071945571e-12,4.5385661053072e-05,6.62678818056528e-12,1.26768963677267e-12,4.87073308425477e-13,0.00215656569007158,0.000973072039424484,1,0.25
665,432,2.28817410758026e-09,8.86203209241642e-08,0.0290704226892293,0.00270378333966098,0.0128209887358388,5.77209051417888e-08,5.24495688996253e-10,2.02863370571795e-08,2.58916242108585e-08,3.73711957253441e-08,2.00518423099048e-08,9.53644868685471e-09,2.15048107736332e-09,4.68764112208727e-10,1.83589125190089e-08,2.39550731744401e-08,1.79323215646781e-09,1.60444040044622e-08,1.41261347122041e-09,0,3.61346928117585e-09,0.0726950913674023,3.7859927701163e-09,8.85889704372341e-09,1.3044529604902e-09,2.67721296730092e-09,5.68537144028242e-09,8.63276273934252e-09,0.304722890117901,8.30233485814302e-09,1.49451377378859e-09,2.74109072859836e-10,0.116298353412654,0.461688099233372,2,0.5
666,432,9.06505409299119e-11,1.28783203179237e-09,1.48470240527643e-06,0.754721599592659,8.14927908094111e-08,7.17904898322265e-09,3.82911609945567e-11,8.62091367304703e-10,1.09789248205639e-09,1.29900742439085e-09,9.08343864544714e-10,4.00948735630661e-10,7.65199075320042e-11,1.32250000256809e-12,5.86281526772489e-10,9.72884037706857e-10,3.62750301213981e-11,9.41426151112945e-10,3.40357384379188e-11,0,1.44062572048128e-10,0.00156352297459413,1.55737223768764e-11,3.19970950721558e-10,1.51726537199243e-12,6.70700422507199e-11,2.21434450904792e-10,3.44215238647585e-10,0.243392039603134,4.81406624184804e-10,7.80668264200028e-11,1.72037550766742e-11,0.000319335706332007,1.91842471212645e-06,1,0.25
667,432,5.74231681419279e-10,0.67434943865358,0.117299855883072,7.0888828068751e-06,3.69820387762352e-08,8.66740193366213e-09,1.24092832689007e-09,4.88466896014742e-09,6.56576380329486e-09,8.60058512252581e-09,5.20940572518035e-09,2.45665729959857e-09,6.14812989458401e-10,3.85342405060794e-10,3.64564827703928e-09,6.64532327754814e-09,2.0039723257228e-10,5.38707788778563e-09,3.32021503025433e-10,0,8.41898665999098e-10,4.24356387178476e-07,8.24646844149033e-10,1.84397927018485e-09,3.59060981643228e-10,1.23069941374002e-09,1.15456498208667e-09,2.00628596960842e-09,0.0237900132113639,1.42456584559737e-09,4.9880436498698e-10,2.16087701469509e-10,0.184553044918379,3.13015113510734e-08,2,0.5
668,432,1.71276244134348e-10,1.1858007672511e-08,0.912599657991129,7.75352683456845e-08,1.39025874900373e-09,1.65030206172421e-09,4.03131544482149e-11,1.55408263531008e-09,1.77170675365078e-09,1.45733942895482e-09,1.35661581365412e-09,6.51674775048099e-10,6.46324321531803e-11,2.69611773923634e-11,1.1065138461041e-09,1.92224439581511e-09,5.72850370785935e-11,1.3658070968449e-09,4.93597891036895e-11,0,2.21578654239107e-10,0.00246092514893321,2.73038990841237e-10,5.78753102981246e-10,7.33883311106888e-11,1.19429526167451e-10,3.58292311428813e-10,4.80321779470211e-10,6.5221326286427e-07,1.27660954677456e-10,1.73346747015434e-10,1.97427718873767e-11,0.0520592873040122,0.03287937088746,1,0.25
669,432,1.97443845175418e-08,4.24207534455235e-07,4.7038474536795e-06,0.000132778410886055,0.00755207994471965,1.8068931569055e-07,4.63358225431066e-09,1.59955957577004e-07,1.9564637617628e-07,2.50806440758329e-07,1.66013583899003e-07,8.31980387290068e-08,1.57303652454035e-08,4.02044882331403e-09,1.20333564965051e-07,2.19751132202025e-07,1.19682837916981e-08,1.38120076583135e-07,4.13916844426347e-09,0,2.5658912168356e-08,1.31484333450092e-05,2.45186611257103e-08,6.61841621435522e-08,6.16156635295881e-09,2.7845344174281e-08,3.85518780285704e-08,5.13740967711887e-08,0.00488853615536984,3.18954527324733e-08,1.89575729092896e-08,3.87842578267862e-10,0.987400218552985,6.24416149748276e-06,0,0
670,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
671,432,1.09577333399707e-08,1.11617657483048e-06,3.5190028323822e-06,0.0328290058842017,0.00140118835516179,4.4948689325739e-07,8.42724848876962e-09,1.84521419273889e-07,2.00886200090446e-07,2.63360324364223e-07,1.63554964186527e-07,7.22616255016516e-08,1.14306346483208e-08,5.39119792175744e-09,1.06488969313871e-07,1.5055068549915e-07,6.95353603980846e-09,1.2085190194492e-07,6.57524281464238e-09,0,2.43528636806036e-08,0.00713524394563203,4.77474514031261e-09,5.97784807471232e-08,3.66192215569325e-10,8.73738653985561e-09,3.60049995849103e-08,6.42819653031652e-08,0.894034454906611,5.91714814444977e-08,1.72982682769845e-08,4.57745262123843e-09,0.0645930966960591,3.33990514565855e-07,1,0.25
672,432,3.00173850162285e-09,6.45352107010284e-07,0.0226621139356074,0.00180633250163384,1.21852684222326e-06,6.83375450312811e-08,4.66969250530301e-10,2.7702754456164e-08,3.92226545241082e-08,4.20600225801207e-08,3.23735791191102e-08,1.33892678404242e-08,1.76550204878517e-09,1.24162183071114e-09,2.83124545164974e-08,3.98877407434243e-08,1.43074064858508e-09,2.79138329821509e-08,1.25616938560802e-09,0,4.98112757600144e-09,0.000488740204181229,2.47214843049661e-09,9.46000830030409e-09,1.63496138969694e-09,1.11863057875811e-09,5.61925516670713e-11,9.10490369818094e-09,0.172031216972363,1.24421744134105e-08,2.97792425880111e-09,1.12487600305651e-10,0.801596236363572,0.00141312342054105,2,0.5
673,432,9.83911855238514e-13,3.28097314241557e-09,0.116950416834762,3.81000641955177e-07,6.08584892095182e-10,2.04553978195773e-11,5.01615503185471e-13,9.22844946838038e-12,1.28198131064858e-11,1.83156477871219e-11,8.18997681268363e-12,4.17773768554964e-12,8.60788504006066e-13,5.40076282657746e-13,6.03276525912458e-12,1.12395810496732e-11,4.1119293166001e-13,8.81088639648207e-12,5.26404456081889e-13,0,1.49072060051202e-12,6.8723539973979e-10,1.09987607521867e-12,2.69949996233253e-12,2.15979728678412e-13,1.19427623919744e-12,1.19685291650043e-12,4.02182375349983e-12,3.18027998015492e-06,2.75672083921464e-12,5.01094197264781e-13,6.03898456407289e-13,0.00649050309871639,0.876555514090231,1,0.25
674,432,4.82988556978658e-11,5.45037157878118e-10,2.95497123200973e-09,0.00024521811278752,8.91955205914477e-08,1.70557783858166e-09,1.51907090358366e-11,6.88240950981578e-10,8.73602386419138e-10,8.08261084388445e-10,6.42870234736784e-10,2.67728298899423e-10,3.32189550221894e-11,4.66538747370066e-12,5.52380246547293e-10,7.53328954607024e-10,4.17013891415461e-11,6.57459496821784e-10,3.21999217033073e-11,0,9.76444325723092e-11,0.000603080175792713,1.32568301338785e-11,2.03293270995678e-10,1.74544133702357e-11,1.06381560781481e-10,1.13865002517644e-10,2.37875425052805e-10,0.629136537262068,5.10104446970863e-10,6.17036698908993e-11,6.69364504920726e-12,0.287277434018895,0.0827376292419295,1,0.25
675,432,1.22070884019655e-10,7.20852119636566e-10,0.000128153037805197,3.54388510520984e-06,1.01553903008146e-07,2.03401386862556e-09,2.42483532542698e-11,1.08195244208451e-09,1.41765762696271e-09,1.87028124869553e-09,1.14712601923693e-09,5.40358039697325e-10,1.03988439846239e-10,4.92423935562847e-11,1.13670907669664e-09,1.80929130444482e-09,9.30617145168092e-11,9.42733276429034e-10,6.2422058936834e-11,0,1.95915877605117e-10,3.25353554104398e-06,1.67771207431955e-10,4.4867834351178e-10,5.98265030269383e-11,1.41637739860922e-10,2.32473354123141e-10,4.31515248672964e-10,0.295902489705912,5.74856317386568e-10,1.29540023298206e-10,3.43264681730078e-11,0.703962025744144,4.16965039194274e-07,1,0.25
676,432,1.26076149023059e-09,0.0119230334960465,0.000214658493357804,0.0769224615163341,0.20518631568171,7.1729146992318e-08,2.59919631767305e-09,1.4426064997799e-08,2.98599811682142e-08,3.1683595324052e-08,2.04070540944942e-08,1.003930794835e-08,1.84328250294937e-09,1.06000979729158e-09,1.46324722246155e-08,2.77165878509956e-08,1.35395076759566e-09,1.94593548511427e-08,8.94427489339443e-10,0,3.19082046886909e-09,0.000122557357566195,6.30563723941625e-10,5.80678855643398e-09,3.03431634791389e-09,4.34940331509011e-09,2.18836458876713e-09,6.46464333442613e-09,0.702815410778008,5.52348698921287e-09,2.27167577617864e-09,1.9801664653438e-10,0.00281524665981329,3.33938902652818e-08,1,0.25
677,432,1.12398467716088e-13,2.1795281102932e-10,0.999669493574855,1.98986885219116e-09,7.4330679453712e-05,1.73336164504701e-12,6.26009007448185e-14,1.31392709846569e-12,1.7776875370758e-12,1.60722886840212e-12,1.42547535612185e-12,6.19389321815079e-13,1.33158655881308e-13,2.73258491323806e-14,9.72146288280604e-13,1.8421911319565e-12,4.97114265729305e-14,1.18147528145484e-12,7.28741887698156e-14,0,2.27879125328033e-13,2.09305307254144e-05,6.04516731777405e-14,6.02642624924994e-13,3.81118579371141e-14,3.95874505414054e-14,4.67497075575775e-13,5.35437216516182e-13,3.92709950015555e-08,2.1522881294804e-13,1.45224741686498e-13,4.44743207975007e-14,0.000234895018412561,3.08702428744719e-07,1,0.25
678,432,5.81685823791996e-13,9.99438479590596e-09,0.0348148885337081,1.23796291461929e-06,0.940687330622721,1.71712014117664e-11,5.35306931063967e-13,7.2024868665913e-12,9.83783722783314e-12,1.48732262341901e-11,7.39412138748255e-12,4.10702108203083e-12,3.94921750719693e-13,1.51479579100504e-14,7.62897562230693e-12,1.22885258322804e-11,3.56034125230038e-13,7.01205129705977e-12,3.52646418172424e-13,0,1.27771569931656e-12,1.33158329306886e-08,9.60159059097372e-13,3.42930011347632e-12,3.15061489378821e-13,1.48919088876768e-12,3.85643473746707e-13,3.08069147683614e-12,0.00027295840463509,4.0885237652362e-12,9.85658477332066e-13,6.47375696731462e-14,0.00010045290581268,0.0241231081541629,1,0.25
679,432,3.19757830647009e-11,0.000346274075930248,2.09894742881922e-08,7.3504251875205e-10,3.94334431061748e-10,5.29342754542704e-10,8.7081465004713e-11,6.31868291036286e-10,8.98132085373977e-10,6.96605226245965e-10,6.76722168205117e-10,2.78012546280878e-10,5.00112754805469e-11,3.85686937876369e-11,4.44064812810011e-10,8.11863747531095e-10,5.19868495927789e-11,6.48893676707205e-10,4.29796822183097e-11,0,9.98127493676386e-11,0.000563774430867635,3.3225016661299e-11,2.53140692399157e-10,4.62494121040164e-11,1.02443961831648e-10,7.16490116997166e-11,2.3417568626024e-10,0.99898535929327,4.30169966001786e-10,4.0305964320098e-11,1.1942055867277e-11,0.000104560430706254,2.4091505383478e-09,1,0.25
680,432,4.34142122843892e-17,5.68427205390731e-13,0.999995701641188,3.00324255388534e-16,1.19594151706075e-13,3.03595563333795e-16,1.60676873846836e-17,5.24942773983296e-16,5.99199626175661e-16,8.80487691986017e-16,4.91788832412808e-16,2.14259745801021e-16,3.00241939964445e-17,1.75348657987661e-17,3.74642000388975e-16,5.15597616748431e-16,2.7944273304104e-17,4.68317701089876e-16,2.50590217769312e-17,0,7.7461072885109e-17,3.77253846436967e-12,3.80134225596314e-18,1.86952870064847e-16,1.91466535105363e-17,4.18287954438787e-20,1.22577172009297e-16,1.54822445670286e-16,3.17003745727348e-10,1.76640552035246e-16,6.84870571091774e-17,2.49947987378496e-18,4.09814354323272e-09,4.29393919906327e-06,1,0.25
681,432,6.43456563059979e-13,8.51961219997516e-08,1.29758311640462e-07,2.86347889712464e-05,0.0768564291749199,1.92023700110642e-11,5.84529397550184e-13,5.58821207960677e-12,6.59245820943802e-12,8.52223959835887e-12,5.13023816687245e-12,2.24167292021851e-12,4.75673898371048e-13,4.22632965107177e-13,3.32002536858093e-12,7.01138175911158e-12,3.17578487525544e-13,4.64038515970155e-12,1.317872772086e-13,0,8.53739381756159e-13,2.47427231359653e-09,1.11988218877852e-13,2.09154116251289e-12,4.48509091231665e-13,2.69563053287007e-13,1.9780100611925e-14,1.98067341843826e-12,1.89713743690739e-07,9.97178561424337e-13,5.32382597426266e-13,1.07468924326842e-12,0.923110991713974,3.53710648073297e-06,0,0
682,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
683,432,1.75535898182169e-10,1.46878271562678e-07,9.86120125628881e-05,1.28781879596606e-07,1.64310288745377e-07,1.563262835734e-09,1.11562347840058e-10,2.07187578137534e-09,2.08131384021552e-09,2.7749884577397e-09,1.93836789495177e-09,8.24474970386583e-10,1.4255580620859e-10,8.04936680340818e-11,1.06028101191853e-09,1.85695047630616e-09,1.24215595178162e-10,1.5427202814763e-09,7.5706940535684e-11,0,2.84011245785618e-10,1.25046439149509e-05,7.18643978232712e-11,7.39128553066336e-10,2.11263620706686e-10,1.24048177682402e-10,2.30658154834963e-10,5.27864690811535e-10,0.994118298725123,7.75572370227592e-10,1.42244245520267e-10,3.26078356593866e-11,0.00513375686203744,0.000636368222352376,1,0.25
684,432,1.53766611850483e-15,1.9490763723669e-11,0.999905882269776,5.76729065792282e-09,8.31849471315151e-05,2.21528168223933e-14,6.00038092242917e-16,1.20768354909644e-14,1.63513024350507e-14,1.91855116407937e-14,1.29996980871046e-14,5.28090274419362e-15,6.72585070061359e-16,1.05280275356743e-16,1.10088439334281e-14,1.48172381805139e-14,9.02497334541367e-16,1.47122874094088e-14,5.2806668952856e-16,0,1.92705694778819e-15,3.60189078996951e-11,8.21730694289631e-16,4.57472353688006e-15,3.14546597749338e-16,1.85142263645098e-16,2.62974389237243e-15,4.75068876693164e-15,6.99436720527014e-06,5.49337236064201e-15,1.00336511104327e-15,1.07714801141369e-16,1.33571256758832e-06,2.59688036520796e-06,1,0.25
685,432,3.24958337974836e-17,6.08093300801738e-11,0.999999065882173,5.12299510914671e-13,7.40277152843913e-16,6.47135714471096e-16,3.36544872796484e-17,3.88360525275059e-16,5.70411142417191e-16,5.82824940358281e-16,4.87596874483344e-16,2.40116391313021e-16,4.17416013439053e-17,1.19935810626757e-17,4.13344477118027e-16,4.53278722673689e-16,2.63242189674317e-17,3.6747094924545e-16,2.96512568251874e-17,0,6.99171298014889e-17,3.56984814551633e-10,6.17130661903675e-17,1.90427663813328e-16,5.25858111837004e-17,3.21585646833997e-18,4.68159638980143e-17,1.51372462541935e-16,7.47936895177773e-07,3.90597644787985e-16,3.1104136797403e-17,6.02139733558992e-18,1.73662595853696e-11,1.85745253085596e-07,1,0.25
