"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
786,432,7.89533204039585e-09,1.08319437160105e-12,8.74642915650369e-16,2.59852393122722e-15,0.00465902731226912,1.15041379740149e-16,1.27947216698392e-17,1.95666303540093e-15,2.29764644198498e-16,4.40795633464007e-16,1.96749783471e-15,9.18532383264062e-17,6.35409200601902e-12,8.78462082492485e-18,1.60974641474453e-16,1.93411318163789e-16,1.24324479517072e-17,2.07955465735784e-16,5.50209055550425e-10,0,3.06600060102351e-17,0.58692146676835,1.31389959239096e-17,7.63067497877201e-17,8.70624696667545e-18,9.31194432615769e-17,7.55888432608902e-18,3.16773750596566e-14,0.406198715189297,6.92043361338922e-11,7.96731578990046e-14,9.32018174799278e-18,0.00222078218111785,2.66639058129851e-11,0,0
787,432,4.47222691466274e-07,1.20634770204781e-12,8.93687228731577e-16,1.20996795198191e-15,0.0242327235094605,8.59747629779429e-17,1.15580972235848e-17,1.94476686338573e-15,2.08266964847372e-16,2.6750572094624e-16,9.57282534397539e-15,7.94201913124198e-17,2.64796619830959e-10,1.03496796821351e-17,1.66047697244207e-16,1.73262798847962e-16,9.04533168481617e-18,1.70105946355288e-16,0.374016237534909,0,2.64503450702664e-17,0.423169140563958,2.41440431197249e-17,7.06767117298107e-17,2.04929405791454e-18,3.00449666926768e-16,5.80077109819392e-17,3.42017367706553e-15,0.0757586546322915,7.89904119513846e-07,0.102821883004561,2.65739232079873e-18,1.2330533211839e-07,5.66559149975303e-11,0,0
788,432,7.16750882839928e-09,8.13917699726315e-13,4.63398732307388e-16,1.05470720225677e-15,0.00763798240700812,4.974637756976e-17,2.76851946064296e-18,1.12658366830734e-15,1.20939486979283e-16,2.16729858663604e-16,1.11680724513381e-14,4.22546574637324e-17,3.26142972878519e-10,4.07603897248769e-19,5.56475700165821e-17,1.1412398094926e-16,4.3905319500676e-18,9.81553996690303e-17,0.466807220896233,0,1.52403060983782e-17,0.207391466983506,9.41744080585742e-18,3.52103080689972e-17,8.54547883410531e-18,1.0907180711591e-15,4.14197948156351e-17,1.29687415815136e-15,6.78138707643578e-10,0.318159698020636,3.62351955827514e-06,6.12250171416763e-19,3.88960667733732e-13,4.8492337328395e-14,0,0
789,432,2.48662051025641e-07,3.63109004250156e-12,2.54629619838908e-16,9.08016682111389e-16,0.0352127660492249,3.93899096393582e-17,3.8941003636316e-18,1.31920655617229e-15,9.34314201439768e-17,1.26485177020193e-16,8.80359925999865e-15,2.61238034522499e-17,0.0524508873401617,4.75926636581063e-18,4.69317026904089e-17,8.1391018768188e-17,2.32810624114503e-18,7.11133597784617e-17,0.344311201260793,0,1.0960536106547e-17,0.293024529893707,6.37796224561298e-19,2.79346409115724e-17,1.85064496236541e-18,3.46790985310865e-18,1.28739965348125e-18,2.8707024616485e-16,0.275000360944647,5.72019419021374e-09,1.21781808897353e-15,1.7259570198869e-18,5.24897177504775e-13,1.25052865233505e-10,0,0
790,432,1.05019343920564e-11,2.13718807906745e-12,2.44568497851254e-16,5.18894316263895e-16,0.00327837885383401,2.63179693461829e-17,2.50860244032199e-18,1.6865491069219e-16,5.85347370233805e-17,8.80545157957361e-17,9.49879023006254e-15,2.24201359443862e-17,0.000249337464410591,1.26875631691418e-18,3.99733419688119e-17,6.0198077320765e-17,2.45038953269736e-18,3.77453205373392e-17,0.529166023356997,0,7.51750977885946e-18,0.261117972828542,4.08345690562437e-18,1.82732443260823e-17,7.69839331592372e-19,7.81400992123257e-16,7.46594695588076e-18,7.59342017944069e-17,1.66307285394621e-07,0.206188106943901,1.42156384633936e-08,9.54735516679509e-19,1.21684991299563e-11,4.57215004345928e-12,0,0
791,432,8.85178574160902e-10,1.08917181538048e-12,7.50758237227917e-16,1.53302793053711e-15,0.0545791093135183,7.03086517628473e-17,7.21196428221436e-18,9.52077721857651e-16,1.8078370373221e-16,2.94705512035438e-16,1.41583739051278e-14,6.25517590976596e-17,1.20302382032911e-10,9.99810564500335e-19,1.06936164696973e-16,1.62925179000377e-16,7.32652255051839e-18,1.19531857837375e-16,0.606864961357341,0,2.16875374685744e-17,0.331242774411515,1.24323646607311e-17,4.47674773218454e-17,5.41053631608343e-18,2.5145233092671e-16,1.37077588092152e-17,6.64211562416023e-16,0.00385862629794396,8.66441582064583e-08,5.48558219632736e-17,3.46111631189122e-17,0.00345444089904818,6.98864852677989e-11,0,0
792,432,1.2412953771542e-08,4.12545430487493e-12,1.25752586152645e-15,3.64804999045335e-15,0.0938667990561158,1.77076077580427e-16,1.53670189777429e-17,2.16450194547383e-15,3.76021334895575e-16,7.8774760944312e-16,5.17202034653324e-15,1.30404895486492e-16,3.13015473158533e-07,1.61008469232864e-17,1.69586432597803e-16,3.33067380920849e-16,1.84711079651089e-17,2.41357295382409e-16,2.12108822597658e-05,0,4.36813651963982e-17,0.387501169416857,2.51783836815287e-17,8.56420973779586e-17,3.85502415493291e-17,5.74804161577836e-15,8.16517228768321e-20,4.11787287603624e-15,0.0947555845705105,0.423836477254009,7.97157467801898e-07,2.43864642015645e-17,1.76362300418154e-05,1.61561230296648e-13,0,0
793,432,3.18394176541912e-06,3.50073927156855e-12,8.58162862894797e-16,1.92635455590085e-15,0.1048555681184,8.46126343008029e-17,8.76422415587116e-18,3.62633320863866e-15,1.90263374840118e-16,3.05047581505207e-16,2.63851338920792e-16,6.44199372797139e-17,3.71092292955934e-06,1.29032460112189e-17,1.20415277250782e-16,1.8548089576624e-16,8.04288851397796e-18,1.30802807885e-16,1.0536712548002e-15,0,2.3208255703799e-17,0.493575782325445,2.16475406635873e-18,4.88918694783192e-17,7.01203204209774e-18,7.63569321376449e-16,1.64918087987289e-17,1.72223722592266e-15,9.57223079086299e-06,0.00109792438651823,0.400454258060539,1.43209833907067e-18,9.38313797061535e-12,7.17337347708993e-13,0,0
794,432,2.19235120497047e-06,2.83106471358838e-12,8.01520925528997e-16,1.71304283621084e-15,0.0580552681778306,8.39430962760837e-17,7.73739606450405e-18,3.08769758592694e-15,1.6080934034495e-16,5.47760172929201e-16,1.04665771378967e-14,5.64370454740449e-17,0.0236746605055379,4.08317857571111e-18,1.21570454001817e-16,1.76999318570568e-16,7.05122543633589e-18,1.07203313061919e-16,0.47199027373117,0,2.10126768429958e-17,0.446277041281441,3.01210035578704e-18,4.69544764459548e-17,1.10035294801946e-17,8.84322179195313e-17,1.26519665994353e-17,3.16334891791024e-13,5.60214075361739e-07,1.20749250105975e-09,5.49694297199955e-13,3.43140239186695e-18,2.488674652992e-09,3.88588044770789e-11,0,0
795,432,2.9679978966922e-05,3.17441037298272e-12,1.17937445265957e-15,2.73707837310203e-15,0.0881926429319819,1.37980401912265e-16,1.38777659049128e-17,3.19384146846596e-15,2.38135937694365e-16,5.7221482466919e-16,1.68513335419942e-14,1.00636494087808e-16,0.00164394228944294,6.75597014278338e-18,1.95387362527662e-16,2.02166194117147e-16,1.33356950379679e-17,2.18836525377937e-16,0.659071052741737,0,3.28821044971611e-17,0.249318407797334,2.50355689064054e-17,7.58411769718498e-17,1.53025922025264e-17,9.18528524952222e-17,6.34112661765662e-17,2.84002378810627e-14,1.00117390620122e-13,0.0017439857952614,2.88453452247888e-07,1.18939993452099e-18,4.99896020092983e-12,3.49637516848585e-12,0,0
796,432,7.50622950813603e-08,3.31527542009371e-12,9.08684823256061e-16,2.06427931203872e-15,0.0309608308897863,8.42951195632153e-17,9.66776158584521e-18,2.28061788654211e-15,2.35514688951421e-16,5.33828156306273e-16,7.44902121890141e-15,7.81640981323176e-17,2.98095679764818e-07,5.16564178694215e-18,1.24407903368521e-16,2.20734342221708e-16,7.46482478226509e-18,1.85192647074731e-16,0.290972274943806,0,2.761034532596e-17,0.311584169123916,5.7489995953099e-18,6.49183788873757e-17,8.07806686748491e-18,5.36671253329852e-16,5.01475423051362e-17,9.79491836809394e-15,3.90693152127558e-07,0.20639028943568,0.160085616933522,2.04706006481312e-17,6.0548188020214e-06,1.9653705285327e-14,0,0
797,432,1.01831718082903e-07,2.23461176822031e-12,6.52895939280083e-16,1.46724585979307e-15,0.0287004696289638,5.99637444747665e-17,7.76018621000779e-18,1.61332045394986e-15,1.23358070339309e-16,3.0176850389138e-16,1.06711671298635e-14,4.77907893263451e-17,2.02813614063493e-06,9.97263202685461e-18,7.17200364124034e-17,1.26649836666219e-16,5.47725710363179e-18,1.03133008895907e-16,0.416842569255299,0,1.6342312604283e-17,0.312731451048034,8.09712158965294e-18,3.25226855292013e-17,7.38967989314002e-18,5.26795969658056e-16,2.27402995007486e-17,1.75559190329072e-14,0.238233852726286,0.00348952674779837,6.87818878172724e-11,2.57273354670284e-18,5.50399765274528e-10,4.31082244260706e-12,0,0
798,432,2.52974656314736e-08,5.24885994947021e-12,7.93370313486842e-16,2.48517025427484e-15,0.105907266043671,1.09191188847957e-16,1.31773851297638e-17,2.20661235628713e-15,2.15005829447151e-16,3.0991402331336e-16,9.43536735402461e-16,7.35250883140024e-17,0.00072722559824408,6.46894117421565e-18,1.27835144999223e-16,1.78013319825122e-16,7.34011535797826e-18,1.58482368254026e-16,2.38491714335474e-11,0,2.52724810887031e-17,0.890367504399579,2.97772758408809e-18,7.67544029821343e-17,6.11425675177648e-18,2.11507004966959e-16,1.7795751885302e-17,1.51164809436336e-16,6.04073690428679e-05,3.79106800543505e-10,3.55891172269816e-09,3.84713505094474e-17,0.00293756732237903,2.49401101941306e-12,0,0
799,432,3.04454983459114e-08,1.14170596694917e-13,2.3665838795018e-16,6.57156257867597e-16,0.0196855031393404,2.91489259306518e-17,3.27386681729712e-18,9.55519988865114e-16,6.38855491428591e-17,1.17874918019996e-16,9.93920665440678e-15,2.40790918802518e-17,1.21966897536012e-15,5.33813507018069e-19,4.87646525936098e-17,5.2264602909474e-17,3.37338411330847e-18,5.07602609009736e-17,0.388250739537125,0,8.37062025286321e-18,0.199643204868088,1.45857151043249e-18,1.9252557151264e-17,5.62564231839039e-19,1.36976019621552e-15,6.83323994290982e-19,9.38660551799525e-16,0.108217532134083,0.28229281243804,0.00191017743491915,8.97007338943974e-20,2.70652175625837e-12,7.01347023262057e-14,0,0
800,432,1.01927149326302e-07,4.3510325554976e-13,1.43734543538804e-15,4.09777479015763e-15,0.0811551059019268,1.92121651772217e-16,1.34512228721648e-17,3.96582220766499e-15,4.41723327459822e-16,7.38505424334442e-16,4.72250748720228e-16,1.4160664777984e-16,2.58762028525979e-16,1.65673114403309e-17,1.87482363140707e-16,3.4830659122842e-16,1.22477411055772e-17,2.54641525728613e-16,4.31164532454863e-16,0,4.54716332614191e-17,0.483328642221909,7.67117076027543e-18,1.19247263112314e-16,1.16544926705743e-17,3.61882372747372e-15,4.02050026534933e-17,1.28905705077092e-14,0.0425737674062314,0.392942378017299,9.49507168830222e-10,2.22099320385627e-19,7.23520938219106e-12,3.56827833309889e-09,0,0
801,432,1.06912551644251e-10,1.05667903110452e-12,4.80259029786268e-16,1.0274029697324e-15,0.0240458114979218,4.65824174787718e-17,3.44806769130256e-18,5.09191839530088e-16,1.02169549978559e-16,1.70975646749552e-16,8.16299505952158e-15,3.39209764803576e-17,0.000177841356232193,2.66006651124858e-18,6.24865694300675e-17,8.89758879839506e-17,3.79260895360412e-18,7.03273569219687e-17,0.318930136924373,0,1.13843116174395e-17,0.422849495903165,2.88253459343333e-18,2.54343107809891e-17,3.28014363912366e-18,4.86659732769668e-18,3.79310880730855e-18,6.77955901740695e-16,0.0685354513534369,6.08176276067323e-14,0.165458431362612,5.35880986386109e-18,2.83148911657974e-06,5.10134927670318e-12,0,0
802,432,4.0349948637198e-10,6.36053320297174e-13,3.69943328910298e-16,1.19957787569525e-15,0.0584106882653113,5.57093355053701e-17,5.4043864921658e-18,7.7026030941273e-16,9.37531354480259e-17,2.34055048010704e-16,1.6192568201646e-14,3.34669145057742e-17,3.34657534663798e-11,1.28938947353755e-18,5.52175010005633e-17,8.61404084797193e-17,3.73547494726631e-18,5.55063404985282e-17,0.633628734135882,0,1.24440316160263e-17,0.305334970978894,1.04266048704262e-17,3.46313126342038e-17,4.57359171164176e-18,1.00928398383398e-17,1.43247971476461e-17,2.14111339441889e-14,1.99411969729762e-08,3.78204117737511e-10,4.52909900412145e-09,1.50355020348786e-17,0.00262558133316525,6.05501175097716e-13,0,0
803,432,3.05624545417702e-06,7.6802177414357e-12,8.99378262921548e-16,2.17139328736834e-15,0.0328180207324887,8.34257188466761e-17,9.68777822634829e-18,2.33550800909501e-15,2.3689279599703e-16,7.0185402113694e-16,1.20988091336304e-14,8.70974101346582e-17,0.000950919805249209,8.52155616068812e-19,1.40463092957176e-16,2.45971567502416e-16,1.20463878399533e-17,1.69819355939283e-16,0.37185629805422,0,3.01276699779789e-17,0.504757828598402,9.44293978607132e-18,7.62919330422128e-17,5.71446536215307e-18,1.06535899968658e-15,3.38862618543682e-17,9.84726209417234e-14,7.72028943121497e-06,0.0896060727369494,9.5082886945625e-14,1.16711614628284e-17,8.34928477982866e-08,3.70627784864268e-11,0,0
804,432,3.697754949402e-08,3.95533900009689e-12,2.23626069199415e-16,6.58555724674949e-16,0.00681912617367795,3.36858222886652e-17,3.31767287811657e-18,7.88860192523433e-16,6.07821992492786e-17,1.05798402958785e-16,1.14996950522571e-14,2.41575953819533e-17,0.0049917181480058,2.71953585379062e-18,3.4432988427725e-17,6.59596034644916e-17,3.4886756330412e-18,4.4386749885961e-17,0.449219977210916,0,7.76771263188157e-18,0.401530738129317,4.94750317168998e-19,1.82403027204279e-17,7.73407590462874e-19,1.06887084526539e-16,5.31040858589102e-18,8.17009351854868e-17,0.13736220823529,7.61950611936408e-05,5.13320224247259e-11,1.07211236674206e-19,5.8571904011091e-15,8.74365453801669e-12,0,0
806,432,8.25517767064498e-09,1.26449745840699e-13,3.77184846501961e-16,9.78009932338181e-16,0.0381824448989709,4.09794982173496e-17,4.48119342208309e-18,8.94761796051012e-16,9.19617926947997e-17,1.30652222917934e-16,1.31945594762384e-14,3.14593316331207e-17,3.32407528347204e-16,2.99947397324119e-18,5.04183902810458e-17,8.44277722740845e-17,4.81429355023398e-18,6.79001776921348e-17,0.555029434569208,0,1.07199197486999e-17,0.373089973295182,5.48068202220271e-18,2.0373630846198e-17,2.50871125374495e-18,2.49874506450696e-17,2.52923307238457e-17,3.213813272891e-16,0.0336981341826386,4.79771951395226e-09,2.3921930176985e-13,1.13467499683284e-18,5.63227834706482e-15,7.15962289568867e-13,0,0
807,432,1.44642612771539e-09,7.98195676743875e-14,4.02999852083733e-16,8.60455574166381e-16,0.00879410524315354,5.28990719649302e-17,4.47876612242227e-18,8.39818953308372e-16,1.03857458067056e-16,2.46657791762778e-16,1.49618519941244e-14,3.90610672713275e-17,1.08452789293819e-17,1.56973703188546e-19,5.54783027053087e-17,9.38676942922475e-17,2.06461659028433e-18,9.3613174752604e-17,0.584458213712223,0,1.25171331733975e-17,0.30827481782912,1.79691826352554e-18,3.3171312659013e-17,5.19123565998488e-19,5.9700988621202e-16,1.6238513151198e-18,9.47919481433316e-15,0.068912802462603,0.0295600588117683,3.1104131449011e-17,3.75765748862192e-18,4.93015768021467e-10,1.58244240230232e-12,0,0
808,432,3.0729292481479e-11,1.87812460379656e-12,9.04362474498917e-16,2.39553758700381e-15,0.00888976699144947,1.05533492223832e-16,8.90952949881638e-18,1.09942411126529e-15,2.62340069290451e-16,3.63936720761641e-16,4.36733637096569e-16,7.96160867073447e-17,1.31854611683831e-09,1.38467413998892e-17,1.39998776254492e-16,2.47837765404286e-16,1.16368009415962e-17,1.57157690538208e-16,1.02247741478695e-14,0,3.15923902631399e-17,0.424819349545904,6.4659777032481e-18,5.83280469385543e-17,9.56577282056221e-18,3.54945083920801e-15,2.19151273999859e-17,6.41269448550396e-16,7.24744183885172e-06,0.566283634595286,8.20517460521344e-17,2.42528702305945e-18,7.43275851239636e-11,1.93210299192064e-14,0,0
809,432,1.45852594628931e-06,4.18526613843125e-13,9.40136148365024e-16,1.74266028671209e-15,0.0325353748993537,1.31691760761191e-16,1.05971362742263e-17,4.45428622264064e-15,2.31425732215381e-16,6.71356288072238e-16,8.94723724479082e-15,9.14462041065565e-17,1.7324540434902e-15,1.52071775122183e-17,1.7092595204574e-16,2.11532971953854e-16,9.41572042842413e-18,1.69979680473987e-16,0.336002557144422,0,3.09866341767788e-17,0.343082251404316,9.79289154514187e-18,7.40680014530178e-17,3.46419582804838e-18,3.44012792740972e-15,2.69753225702748e-17,4.15592310999504e-14,0.0235286116790913,0.264849734836092,3.90719144019934e-11,5.70859697020926e-18,1.14705356830462e-08,6.8841355226247e-13,0,0
810,432,6.15177002660888e-09,9.05645035595407e-12,4.4691558503125e-16,1.1040918943256e-15,0.0647354550726023,4.48393267613756e-17,5.59916100209703e-18,8.82290202953437e-16,1.11622381796251e-16,1.65389405982626e-16,1.4992743044292e-15,3.47851824072549e-17,0.221723123307106,6.45160157824818e-18,5.35867075291052e-17,8.28960585637202e-17,5.24324129711644e-18,7.58396727088433e-17,2.26581004111312e-06,0,1.29719237792978e-17,0.375124227906873,4.28033939222102e-18,3.29674868631814e-17,2.28803355785479e-18,1.90629356723344e-17,2.61827806639211e-17,3.18291328516017e-16,0.338414899114505,1.39425818555618e-14,6.17856912431341e-12,1.91439051976443e-18,2.26174975150893e-08,4.351674078979e-12,0,0
811,432,3.15621695035109e-10,5.7507829680135e-13,5.72843306104616e-16,1.34977391941504e-15,0.149245935838701,6.73718514673262e-17,6.58970165876971e-18,9.53498369960801e-16,1.07689763162695e-16,3.82424258817986e-16,1.262054585522e-14,5.21876969088782e-17,1.62044587604295e-12,1.92269815080725e-18,6.13480429976966e-17,1.27970710782968e-16,4.94019556068392e-18,6.76033465181402e-17,0.492990337765602,0,1.69701012937633e-17,0.353663632349201,1.77918294582445e-17,4.21930714391416e-17,4.66104662513061e-18,2.85393339014171e-16,1.08512237103144e-17,2.48626826994181e-14,2.35358457414813e-10,0.0041000934884336,1.99567214366921e-14,7.1524377095716e-19,4.35289168549569e-15,4.82076687862659e-12,0,0
812,432,0.000200033605862137,2.96558506383528e-12,4.21189780355741e-16,7.56689675298914e-16,0.0303957332669332,4.31689620111618e-17,3.48716542276926e-18,2.91432605313446e-15,9.65231207016886e-17,1.92761962846265e-16,1.31250549401284e-14,2.87811600866989e-17,0.0616662231556527,8.18101251736748e-19,4.78370752884365e-17,8.79791387198183e-17,4.35844449715399e-18,5.17099263012432e-17,0.513030171035904,0,1.04272521272846e-17,0.301804994416489,5.86632286326162e-18,2.21096313687157e-17,1.80055134995548e-18,3.08964622093866e-18,9.76941725919915e-18,1.36311064328196e-14,0.0929028158822817,2.82346662258134e-08,3.66213574550996e-10,6.22606286790426e-19,6.00399323891924e-13,3.24002993073855e-11,0,0
813,432,5.78094737648102e-07,7.19090166439924e-13,1.7057403978788e-15,5.63218428293099e-15,0.00559234634880543,2.1019715410121e-16,1.83657002014752e-17,4.60473997778231e-15,4.52171380672195e-16,1.15291185020304e-15,1.47913987547177e-14,1.46073657912869e-16,8.18340615947072e-15,7.09254049306203e-18,2.44129045721204e-16,4.11326763478671e-16,2.14813704283578e-17,3.45259854230162e-16,0.00452749076973675,0,5.44690892349737e-17,0.989820185663365,2.43753145122873e-17,1.26137401988751e-16,2.20119585652902e-17,2.03443906777711e-16,7.98239574248769e-17,2.38850998919855e-13,5.36649128245467e-05,5.73315647665461e-06,6.812207601315e-10,1.51898798672851e-18,2.56133503605883e-12,3.69275827148612e-10,0,0
814,432,2.5674860616107e-10,1.62322529255705e-13,8.82708213247748e-16,2.15579760015097e-15,0.0109987355043866,9.31151705715928e-17,1.14143373310187e-17,8.3278505176263e-16,2.12828099676421e-16,2.66682031097395e-16,7.62100991203404e-15,7.25070389650543e-17,1.75921115858555e-15,9.34314565613043e-18,1.46718893453897e-16,1.9653321211185e-16,7.51296438484186e-18,1.23356397321997e-16,0.297699003822185,0,2.47228785662874e-17,0.460061027709678,1.80312068057373e-17,6.06427296649443e-17,1.03637890991007e-18,1.05717855734815e-17,4.82023440368502e-17,3.96314941884666e-16,0.216776542994661,1.87552651191221e-10,0.0144646671759733,2.25625102889028e-18,2.23485151514385e-08,1.22272187194594e-13,0,0
815,432,6.76599054151836e-05,1.88744815749883e-12,4.96201915032359e-16,1.44092251551097e-15,0.0188465422980235,4.72660576166295e-17,9.81719119113683e-18,5.24779527311397e-16,1.30535646094939e-16,3.41335236033932e-16,1.60222215129206e-14,4.68190546898417e-17,7.9264649344953e-08,5.88688237695374e-19,7.84773145402581e-17,1.40854490308003e-16,5.11961017252697e-18,7.69435790978931e-17,0.625925290446103,0,1.53840475504467e-17,0.34975890732709,8.04977339473959e-18,3.7990321437096e-17,3.37973818946359e-18,6.39486318439314e-18,2.10639351100629e-17,1.44036817142634e-14,0.00539342671437629,8.09401671418072e-06,9.46514267031169e-18,2.20681998512455e-18,2.4027967166189e-11,1.6784776283206e-12,0,0
816,432,1.41974630751897e-05,1.06020919703019e-12,9.4379415649086e-16,3.06315362613131e-15,0.0753229145817478,9.69897389686636e-17,1.00926852836855e-17,3.45958215445466e-15,2.25583513806027e-16,3.9694846685145e-16,8.16308465309845e-15,8.03418929421594e-17,2.72743463462185e-10,6.4813807225562e-18,9.74133108580521e-17,2.11163420988345e-16,7.74406783346117e-18,1.33496407190537e-16,0.31887049352224,0,2.49130799233177e-17,0.605033155505158,7.17647113712732e-18,6.99826111984107e-17,4.23526831991869e-18,3.69879257843557e-16,3.33901361626534e-17,4.52085030014428e-15,2.42209295245573e-07,0.000758993261204657,3.08054832419722e-11,1.40015628429057e-18,3.01386735070287e-09,1.38780897923249e-10,0,0
817,432,1.53957962275255e-10,5.84043418861886e-13,4.90797978978921e-16,1.01483383042109e-15,0.0183958844934038,6.13999018386317e-17,7.92631449410911e-18,5.32998927181918e-16,1.30526733981281e-16,2.26663226511185e-16,1.47254960726348e-14,4.61519511058618e-17,5.62622181599473e-12,3.02382457543452e-18,8.13920600217171e-17,1.39999453795251e-16,7.49712805949149e-18,8.60969368322097e-17,0.575842230922477,0,1.60499436170155e-17,0.404089378517406,1.48233350168692e-17,3.37764814702306e-17,5.91928333500578e-18,1.06345832867647e-16,2.283096400451e-17,5.49883721565472e-16,0.000105113582808396,0.00156697947411609,2.31762069876331e-08,2.35008332590812e-18,3.89562835989872e-07,1.10558964666009e-10,0,0
818,432,4.58499405957962e-06,1.28550287412874e-12,1.39303430618599e-15,4.88318963401767e-16,0.00781317551106022,1.27751989195272e-16,1.88923821750072e-17,4.60268996509955e-15,3.34621576813788e-16,1.17172976953742e-15,3.22264316221012e-16,1.09263126633799e-16,1.59647034350659e-06,2.20566536279376e-20,2.36772830661194e-16,3.91146769018065e-16,1.40827537746052e-17,2.9486866969582e-16,4.13084532727141e-17,0,4.41769206017721e-17,0.99218061376864,1.33080250256471e-17,1.05964905641913e-16,5.69403417492924e-18,2.95148682542566e-17,4.50037058464628e-17,1.06454705126213e-13,2.08669218071286e-08,8.27789631423904e-09,1.0896211120312e-12,8.2536545417668e-18,1.07938300611021e-10,6.49134791957669e-13,0,0
819,432,0.0034324868739193,1.41520470672474e-12,5.58280402773513e-16,1.0265787273408e-15,0.0401069637576499,8.39110648452915e-17,4.81713330666659e-18,5.59960414746983e-15,1.47058890566334e-16,2.13749897292746e-16,2.75134872514132e-15,4.98928963982206e-17,2.73356812864014e-09,5.57412194508868e-19,9.54285697473207e-17,1.50989319289017e-16,5.85190376363507e-18,1.25502735121068e-16,0.107470293873863,0,1.78634570771968e-17,0.605810949989414,8.71122551383149e-19,5.07495379049799e-17,5.32576166629769e-18,8.9255906668953e-17,2.84701841430056e-17,9.29107471435353e-16,0.242877594228562,1.13850311855276e-09,1.41736425794072e-17,2.66197982178929e-17,0.000301707399080945,4.01294938369767e-12,0,0
820,432,3.21866474785189e-10,1.66855420595981e-12,4.82271797742365e-16,1.2189200345178e-15,0.0762512887396753,6.52889061465047e-17,5.85039847885802e-18,4.84181124236956e-16,1.24324747329197e-16,4.23911515087347e-16,1.29071273910858e-14,4.9469855501078e-17,3.71840948711292e-08,4.04387790832546e-18,8.96124752179076e-17,1.29303923064645e-16,8.25642192583581e-18,1.06155084199935e-16,0.507646993593479,0,1.80800925488202e-17,0.416097690258684,1.93203819956033e-18,4.14155976018952e-17,7.51447112328847e-18,3.07796441647639e-17,2.38953706729379e-17,1.4463534538982e-13,3.96858626351201e-06,1.16751960086677e-11,1.97109032489646e-08,4.62394164792138e-18,1.55062138465287e-09,4.09075640402892e-11,0,0
821,432,4.25901708072766e-09,2.62689249509666e-13,2.27312562094622e-16,7.40966363672046e-16,0.0208830347287399,2.4008629534164e-17,3.33804640522733e-18,4.87130809552538e-16,5.23851313803817e-17,1.62606121472722e-16,1.54553582290928e-14,2.30227454074122e-17,9.57536029549766e-12,1.39543418770187e-18,3.03644869152424e-17,5.38545069856255e-17,2.74299639764317e-18,3.876879812142e-17,0.660382552876284,0,6.77711549313043e-18,0.318655081827203,6.37647038742991e-18,1.69028559187221e-17,6.19630959861427e-20,2.13073433074855e-17,7.52162989224997e-18,5.15274604197761e-14,7.93258846650087e-05,3.67221579867738e-10,2.25539377726659e-11,1.27466611145458e-18,1.32806285313293e-11,1.11271153770183e-11,0,0
822,432,6.73152361201085e-09,3.82662650613364e-13,5.54967193559242e-16,1.30810420281977e-15,0.0649975063805336,5.2012497848907e-17,7.81887976742808e-18,9.25923513280347e-16,1.3235353951224e-16,2.16021834627656e-16,6.00357834529021e-15,4.4870666577408e-17,1.31774367555442e-12,5.7384877506401e-18,9.6749133262102e-17,1.16531338545522e-16,4.17846632493354e-18,9.44879792705017e-17,0.234519108616977,0,1.57509046802555e-17,0.272600108658506,6.99304861823093e-18,3.89993195962024e-17,3.08212100967769e-18,8.40703949985312e-16,5.27515861060005e-17,1.53771047019553e-15,0.163300879339235,0.264561273456412,4.49433317161855e-10,2.08343905405233e-17,2.1116365663638e-05,4.75184032322011e-15,0,0
823,432,0.000407623774215729,1.33936763486912e-12,6.02828487635056e-16,1.80060631212869e-15,0.0143481199087441,6.72108616836921e-17,8.27769905430754e-18,3.88667738477645e-15,1.90722206866163e-16,2.72180813427098e-16,1.00468134173116e-14,5.55290805610642e-17,1.60318555657174e-08,1.13048002053175e-18,1.06815008648566e-16,1.45725689443437e-16,8.83381184121526e-18,9.90105984656571e-17,0.392453655170754,0,1.99565963001555e-17,0.272857959678916,1.82064073190238e-18,3.17000153216228e-17,5.16100697172923e-18,2.14795332963844e-17,6.56250071540152e-17,2.71133815298535e-16,0.319846077609908,1.51038216632243e-08,5.64469689150929e-13,4.26333307702147e-18,8.65324670227897e-05,2.52840202178874e-10,0,0
